uniprot_acc	source	status
Q6ZP80	PDBe_ligand_sites	404
Q96NR3	PDBe_ligand_sites	404
Q6UWN5	PDBe_ligand_sites	404
P29275	PDBe_ligand_sites	200
Q8N4S9	PDBe_ligand_sites	404
Q52LD8	PDBe_ligand_sites	404
Q96NL1	PDBe_ligand_sites	404
Q9Y6A2	PDBe_ligand_sites	200
Q7RTX9	PDBe_ligand_sites	404
Q6BAA4	PDBe_ligand_sites	404
Q4KMG9	PDBe_ligand_sites	404
Q86VL8	PDBe_ligand_sites	404
Q96N87	PDBe_ligand_sites	404
Q8IW00	PDBe_ligand_sites	404
Q6PJW8	PDBe_ligand_sites	404
A6PVL3	PDBe_ligand_sites	404
Q6P9G4	PDBe_ligand_sites	404
B6SEH8	PDBe_ligand_sites	404
Q1HG43	PDBe_ligand_sites	200
Q6GTS8	PDBe_ligand_sites	404
Q8IVV2	PDBe_ligand_sites	404
Q96MB7	PDBe_ligand_sites	404
Q68CP4	PDBe_ligand_sites	200
Q5TIE3	PDBe_ligand_sites	404
Q5T197	PDBe_ligand_sites	404
O00622	PDBe_ligand_sites	200
Q5T2T1	PDBe_ligand_sites	404
Q5T4F4	PDBe_ligand_sites	200
Q5T1A1	PDBe_ligand_sites	404
Q5XG99	PDBe_ligand_sites	404
Q6UXU6	PDBe_ligand_sites	404
Q14D33	PDBe_ligand_sites	404
Q8N292	PDBe_ligand_sites	404
Q5FWE3	PDBe_ligand_sites	404
Q2M3R5	PDBe_ligand_sites	404
Q8NB16	PDBe_ligand_sites	200
Q86X19	PDBe_ligand_sites	404
Q8NAX2	PDBe_ligand_sites	404
A1L4H1	PDBe_ligand_sites	404
Q6UWD8	PDBe_ligand_sites	404
P08174	PDBe_ligand_sites	200
Q8NA82	PDBe_ligand_sites	404
Q8IWD5	PDBe_ligand_sites	404
Q14118	PDBe_ligand_sites	200
Q5VTL7	PDBe_ligand_sites	404
A8TX70	PDBe_ligand_sites	404
Q86WS3	PDBe_ligand_sites	404
Q6UXN8	PDBe_ligand_sites	200
P14920	PDBe_ligand_sites	200
Q8N9N7	PDBe_ligand_sites	404
Q8N9M5	PDBe_ligand_sites	404
Q4G0M1	PDBe_ligand_sites	404
Q8N9H9	PDBe_ligand_sites	404
Q53RD9	PDBe_ligand_sites	404
Q8N9C0	PDBe_ligand_sites	404
Q2M3C6	PDBe_ligand_sites	404
Q8N957	PDBe_ligand_sites	404
Q8IY95	PDBe_ligand_sites	404
Q8N112	PDBe_ligand_sites	404
P0DMS8	PDBe_ligand_sites	200
Q8TBE1	PDBe_ligand_sites	404
Q8N8Q1	PDBe_ligand_sites	404
Q8N1N2	PDBe_ligand_sites	404
Q63HQ2	PDBe_ligand_sites	200
Q8N8N0	PDBe_ligand_sites	404
Q8N8D7	PDBe_ligand_sites	404
Q8N4C9	PDBe_ligand_sites	404
Q08AI6	PDBe_ligand_sites	404
Q495A1	PDBe_ligand_sites	200
Q8NDH2	PDBe_ligand_sites	404
Q8N7X8	PDBe_ligand_sites	404
Q8N5S3	PDBe_ligand_sites	404
Q8N7R7	PDBe_ligand_sites	404
A6NFQ2	PDBe_ligand_sites	404
Q8N7P1	PDBe_ligand_sites	404
P09172	PDBe_ligand_sites	200
Q8N2M4	PDBe_ligand_sites	404
Q6P531	PDBe_ligand_sites	404
Q8NCL9	PDBe_ligand_sites	404
Q6NW40	PDBe_ligand_sites	200
Q3ZCN5	PDBe_ligand_sites	404
Q8NC24	PDBe_ligand_sites	404
Q6Q4G3	PDBe_ligand_sites	404
P83105	PDBe_ligand_sites	404
Q8NBT3	PDBe_ligand_sites	404
Q0VAQ4	PDBe_ligand_sites	404
Q9UKY7	PDBe_ligand_sites	404
P0DN77	PDBe_ligand_sites	404
Q2LD37	PDBe_ligand_sites	404
Q9UJU6	PDBe_ligand_sites	404
Q7Z3D4	PDBe_ligand_sites	404
Q8N436	PDBe_ligand_sites	404
A6NE01	PDBe_ligand_sites	404
Q6IEE7	PDBe_ligand_sites	404
Q8IVW8	PDBe_ligand_sites	200
Q5VT99	PDBe_ligand_sites	404
Q5TF58	PDBe_ligand_sites	404
Q5T0D9	PDBe_ligand_sites	404
P43146	PDBe_ligand_sites	200
Q86V40	PDBe_ligand_sites	404
Q8N1E2	PDBe_ligand_sites	404
A1KXE4	PDBe_ligand_sites	404
Q8NI32	PDBe_ligand_sites	404
Q5TZ20	PDBe_ligand_sites	404
Q8TCW7	PDBe_ligand_sites	404
Q8WVE6	PDBe_ligand_sites	404
Q8N434	PDBe_ligand_sites	404
Q86YD5	PDBe_ligand_sites	200
P12821	PDBe_ligand_sites	200
A0A087X179	PDBe_ligand_sites	404
Q8NHV5	PDBe_ligand_sites	200
P40126	PDBe_ligand_sites	200
A6NKX4	PDBe_ligand_sites	404
Q6P988	PDBe_ligand_sites	200
Q86VR7	PDBe_ligand_sites	404
W5XKT8	PDBe_ligand_sites	200
P0DL12	PDBe_ligand_sites	404
Q96DD7	PDBe_ligand_sites	404
Q6NVV3	PDBe_ligand_sites	404
Q1W4C9	PDBe_ligand_sites	404
A2RRL7	PDBe_ligand_sites	404
A0A1B0GVQ0	PDBe_ligand_sites	404
Q3MIR4	PDBe_ligand_sites	200
Q3MIP1	PDBe_ligand_sites	404
Q68BL7	PDBe_ligand_sites	404
Q5T292	PDBe_ligand_sites	404
A6NF34	PDBe_ligand_sites	404
Q6UWV2	PDBe_ligand_sites	404
Q8NHP8	PDBe_ligand_sites	404
Q8IX19	PDBe_ligand_sites	404
C9JUS6	PDBe_ligand_sites	404
Q8N0U2	PDBe_ligand_sites	404
Q5VXM1	PDBe_ligand_sites	404
Q08345	PDBe_ligand_sites	200
Q16832	PDBe_ligand_sites	200
P30046	PDBe_ligand_sites	200
Q75V66	PDBe_ligand_sites	404
A2RU14	PDBe_ligand_sites	404
A8MVW5	PDBe_ligand_sites	404
Q8IUW5	PDBe_ligand_sites	404
Q5U4P2	PDBe_ligand_sites	404
Q68DD2	PDBe_ligand_sites	404
Q6UXI9	PDBe_ligand_sites	404
Q147U7	PDBe_ligand_sites	404
Q96HE8	PDBe_ligand_sites	404
Q7Z3Q1	PDBe_ligand_sites	404
P0C7N1	PDBe_ligand_sites	404
Q86VI1	PDBe_ligand_sites	404
A0A0J9YXV3	PDBe_ligand_sites	404
A6NFC5	PDBe_ligand_sites	404
Q2M2W7	PDBe_ligand_sites	404
Q7Z6M3	PDBe_ligand_sites	404
Q641Q3	PDBe_ligand_sites	404
Q6ZMC9	PDBe_ligand_sites	404
Q3B7S5	PDBe_ligand_sites	404
Q5UCC4	PDBe_ligand_sites	200
P59666	PDBe_ligand_sites	200
Q5VXT5	PDBe_ligand_sites	404
Q5T0L3	PDBe_ligand_sites	404
Q01524	PDBe_ligand_sites	200
Q6UX46	PDBe_ligand_sites	404
P35348	PDBe_ligand_sites	200
Q86T96	PDBe_ligand_sites	404
P35368	PDBe_ligand_sites	404
Q5GH73	PDBe_ligand_sites	404
P0DP72	PDBe_ligand_sites	404
Q4V9L6	PDBe_ligand_sites	404
Q3KNT9	PDBe_ligand_sites	200
Q0P5P2	PDBe_ligand_sites	404
Q8NDY8	PDBe_ligand_sites	404
A6NJV1	PDBe_ligand_sites	404
Q6ZMR5	PDBe_ligand_sites	200
Q695T7	PDBe_ligand_sites	200
P25100	PDBe_ligand_sites	404
Q0D2K0	PDBe_ligand_sites	404
Q86TI4	PDBe_ligand_sites	404
Q6PKC3	PDBe_ligand_sites	404
Q5EBL8	PDBe_ligand_sites	404
Q86UD0	PDBe_ligand_sites	404
Q2WGJ9	PDBe_ligand_sites	404
Q8NCT1	PDBe_ligand_sites	404
Q5T7R7	PDBe_ligand_sites	404
P08913	PDBe_ligand_sites	200
O60443	PDBe_ligand_sites	404
Q2M2H8	PDBe_ligand_sites	404
Q96PB8	PDBe_ligand_sites	404
Q5BJF2	PDBe_ligand_sites	404
Q8TB68	PDBe_ligand_sites	404
Q9BSR8	PDBe_ligand_sites	404
Q6UXH1	PDBe_ligand_sites	404
Q6N075	PDBe_ligand_sites	404
Q8NBP5	PDBe_ligand_sites	404
Q3B7J2	PDBe_ligand_sites	404
Q8NBV4	PDBe_ligand_sites	404
Q9BRQ5	PDBe_ligand_sites	404
Q8WUU8	PDBe_ligand_sites	404
Q9BSF0	PDBe_ligand_sites	404
Q9BSE2	PDBe_ligand_sites	404
P18089	PDBe_ligand_sites	200
Q96I45	PDBe_ligand_sites	404
Q9BRT3	PDBe_ligand_sites	404
Q969Y0	PDBe_ligand_sites	404
Q96D96	PDBe_ligand_sites	200
Q96ID5	PDBe_ligand_sites	404
Q96HM7	PDBe_ligand_sites	404
Q96GL9	PDBe_ligand_sites	404
Q96AQ2	PDBe_ligand_sites	404
Q8WUH6	PDBe_ligand_sites	404
Q6UXU4	PDBe_ligand_sites	404
Q96A25	PDBe_ligand_sites	404
Q96F63	PDBe_ligand_sites	404
Q8WV15	PDBe_ligand_sites	404
P18825	PDBe_ligand_sites	200
Q6PL45	PDBe_ligand_sites	404
A6PVS8	PDBe_ligand_sites	404
Q96S96	PDBe_ligand_sites	404
Q96BF3	PDBe_ligand_sites	404
Q9BTN0	PDBe_ligand_sites	404
Q8NHP6	PDBe_ligand_sites	200
Q96KX0	PDBe_ligand_sites	404
Q96L08	PDBe_ligand_sites	404
Q6UWM5	PDBe_ligand_sites	404
Q8NHU3	PDBe_ligand_sites	404
Q5HYA8	PDBe_ligand_sites	200
Q9BQ49	PDBe_ligand_sites	404
Q8N2G4	PDBe_ligand_sites	404
Q6ZMD2	PDBe_ligand_sites	404
Q69YG0	PDBe_ligand_sites	404
Q8N661	PDBe_ligand_sites	404
P98153	PDBe_ligand_sites	404
Q6UXF1	PDBe_ligand_sites	404
Q6PJG9	PDBe_ligand_sites	404
Q8WV48	PDBe_ligand_sites	404
Q8WUJ1	PDBe_ligand_sites	404
Q9BWS9	PDBe_ligand_sites	200
Q8TBE7	PDBe_ligand_sites	404
Q8NDZ6	PDBe_ligand_sites	404
Q8NHS3	PDBe_ligand_sites	404
Q8NDZ4	PDBe_ligand_sites	404
Q5SY80	PDBe_ligand_sites	404
Q8N4L1	PDBe_ligand_sites	404
Q8TAG6	PDBe_ligand_sites	404
Q8TAG5	PDBe_ligand_sites	404
P08588	PDBe_ligand_sites	200
Q8NHS1	PDBe_ligand_sites	404
Q8IYS2	PDBe_ligand_sites	404
Q8NBL3	PDBe_ligand_sites	404
Q6UXV1	PDBe_ligand_sites	404
Q8NCS7	PDBe_ligand_sites	404
Q8N323	PDBe_ligand_sites	200
Q8N6L7	PDBe_ligand_sites	404
Q8NCF0	PDBe_ligand_sites	404
Q8IYV9	PDBe_ligand_sites	200
Q8N4F4	PDBe_ligand_sites	404
Q6ZUK4	PDBe_ligand_sites	404
Q6V702	PDBe_ligand_sites	200
Q8IXV7	PDBe_ligand_sites	404
Q8N6Q1	PDBe_ligand_sites	404
Q68DX3	PDBe_ligand_sites	404
Q8N5U1	PDBe_ligand_sites	404
P59025	PDBe_ligand_sites	404
Q4G1C9	PDBe_ligand_sites	404
Q86XM0	PDBe_ligand_sites	404
P07550	PDBe_ligand_sites	200
Q5JXX7	PDBe_ligand_sites	404
Q8N6M8	PDBe_ligand_sites	404
Q8N350	PDBe_ligand_sites	404
Q8N2U0	PDBe_ligand_sites	404
Q8N129	PDBe_ligand_sites	404
Q8N5I2	PDBe_ligand_sites	404
Q8NEA5	PDBe_ligand_sites	404
O43323	PDBe_ligand_sites	200
Q96IK0	PDBe_ligand_sites	404
Q9BSW2	PDBe_ligand_sites	200
Q6UWN0	PDBe_ligand_sites	404
Q5TAH2	PDBe_ligand_sites	404
Q9BW04	PDBe_ligand_sites	404
Q9BSK0	PDBe_ligand_sites	404
Q86XK7	PDBe_ligand_sites	404
Q6UX73	PDBe_ligand_sites	404
Q8N4L8	PDBe_ligand_sites	404
Q8N4M1	PDBe_ligand_sites	404
Q6ZMJ2	PDBe_ligand_sites	200
P0C862	PDBe_ligand_sites	404
Q8IXQ8	PDBe_ligand_sites	404
Q86SU0	PDBe_ligand_sites	404
Q86UF1	PDBe_ligand_sites	404
Q6PI25	PDBe_ligand_sites	200
Q1EHB4	PDBe_ligand_sites	404
Q86Y78	PDBe_ligand_sites	200
Q8IVY1	PDBe_ligand_sites	404
Q6UWV7	PDBe_ligand_sites	404
Q6UX65	PDBe_ligand_sites	404
Q5GH77	PDBe_ligand_sites	404
Q86WS5	PDBe_ligand_sites	404
Q7Z5U6	PDBe_ligand_sites	404
Q8NCB2	PDBe_ligand_sites	404
Q96BY9	PDBe_ligand_sites	200
Q6ZMB5	PDBe_ligand_sites	404
P13945	PDBe_ligand_sites	200
Q8WTR4	PDBe_ligand_sites	404
P49895	PDBe_ligand_sites	404
Q3KPI0	PDBe_ligand_sites	404
Q6NXR0	PDBe_ligand_sites	404
Q8WY98	PDBe_ligand_sites	404
P55073	PDBe_ligand_sites	404
Q8WUA8	PDBe_ligand_sites	404
Q9Y5L2	PDBe_ligand_sites	404
Q7Z7D3	PDBe_ligand_sites	200
Q496F6	PDBe_ligand_sites	404
Q8WZ79	PDBe_ligand_sites	404
Q8N104	PDBe_ligand_sites	404
Q9H0U3	PDBe_ligand_sites	200
Q8NI35	PDBe_ligand_sites	200
Q9H7C4	PDBe_ligand_sites	404
Q86V85	PDBe_ligand_sites	404
O60831	PDBe_ligand_sites	404
Q8NCG7	PDBe_ligand_sites	404
Q53RY4	PDBe_ligand_sites	404
Q50LG9	PDBe_ligand_sites	404
Q9UNE0	PDBe_ligand_sites	404
Q15053	PDBe_ligand_sites	404
Q14667	PDBe_ligand_sites	404
Q14166	PDBe_ligand_sites	404
Q92628	PDBe_ligand_sites	404
Q92508	PDBe_ligand_sites	200
O95477	PDBe_ligand_sites	200
Q12959	PDBe_ligand_sites	200
O14523	PDBe_ligand_sites	404
Q15700	PDBe_ligand_sites	404
P78352	PDBe_ligand_sites	200
Q6XUX3	PDBe_ligand_sites	404
O60279	PDBe_ligand_sites	404
Q86YS7	PDBe_ligand_sites	404
Q5VV63	PDBe_ligand_sites	404
A6NMS7	PDBe_ligand_sites	404
P80370	PDBe_ligand_sites	200
Q96QE4	PDBe_ligand_sites	404
A2RUR9	PDBe_ligand_sites	404
O00548	PDBe_ligand_sites	200
O75121	PDBe_ligand_sites	404
Q9NYJ7	PDBe_ligand_sites	404
Q66K14	PDBe_ligand_sites	404
Q9NR61	PDBe_ligand_sites	200
Q5JTH9	PDBe_ligand_sites	404
O75185	PDBe_ligand_sites	404
O94886	PDBe_ligand_sites	200
Q9Y4B5	PDBe_ligand_sites	404
O94919	PDBe_ligand_sites	404
A2VDJ0	PDBe_ligand_sites	404
P0C7N5	PDBe_ligand_sites	404
Q6IPM2	PDBe_ligand_sites	404
Q9UPX6	PDBe_ligand_sites	404
Q674X7	PDBe_ligand_sites	404
Q5BKX6	PDBe_ligand_sites	200
A4D1T9	PDBe_ligand_sites	404
Q8WUJ3	PDBe_ligand_sites	404
Q3KR37	PDBe_ligand_sites	404
Q9ULI3	PDBe_ligand_sites	404
Q86T90	PDBe_ligand_sites	404
Q9P2K9	PDBe_ligand_sites	404
Q70EK8	PDBe_ligand_sites	404
Q9UGM3	PDBe_ligand_sites	200
Q6PIU2	PDBe_ligand_sites	404
Q9P266	PDBe_ligand_sites	404
Q6UXK2	PDBe_ligand_sites	404
Q9P244	PDBe_ligand_sites	404
Q9P206	PDBe_ligand_sites	404
Q8TCG1	PDBe_ligand_sites	200
Q96CP6	PDBe_ligand_sites	404
Q9HCM7	PDBe_ligand_sites	404
Q5VU97	PDBe_ligand_sites	404
Q9HCJ2	PDBe_ligand_sites	200
Q13316	PDBe_ligand_sites	404
Q8TBB6	PDBe_ligand_sites	404
Q5VZ46	PDBe_ligand_sites	404
Q9HCE9	PDBe_ligand_sites	404
Q09013	PDBe_ligand_sites	200
Q5T1S8	PDBe_ligand_sites	404
Q3SXP7	PDBe_ligand_sites	404
Q9C0I4	PDBe_ligand_sites	404
Q8IWB1	PDBe_ligand_sites	404
Q6GPH6	PDBe_ligand_sites	404
A8K855	PDBe_ligand_sites	404
Q5GH76	PDBe_ligand_sites	404
Q5R3F8	PDBe_ligand_sites	404
Q14DG7	PDBe_ligand_sites	404
Q14C87	PDBe_ligand_sites	404
Q6P995	PDBe_ligand_sites	404
Q96DX4	PDBe_ligand_sites	404
Q8TF21	PDBe_ligand_sites	404
Q6UXH8	PDBe_ligand_sites	404
Q8WWB7	PDBe_ligand_sites	404
Q9HBJ8	PDBe_ligand_sites	404
Q6UX27	PDBe_ligand_sites	404
Q5T750	PDBe_ligand_sites	404
Q6UX15	PDBe_ligand_sites	404
P02750	PDBe_ligand_sites	200
Q6UWN8	PDBe_ligand_sites	404
Q6P179	PDBe_ligand_sites	200
Q401N2	PDBe_ligand_sites	200
Q9HB40	PDBe_ligand_sites	404
Q9ULH0	PDBe_ligand_sites	404
Q96BI3	PDBe_ligand_sites	200
Q6ZMI3	PDBe_ligand_sites	200
Q96HL8	PDBe_ligand_sites	404
Q96GC9	PDBe_ligand_sites	404
Q96GM1	PDBe_ligand_sites	404
Q7Z7J7	PDBe_ligand_sites	200
Q86X29	PDBe_ligand_sites	404
Q96KW9	PDBe_ligand_sites	404
Q8TB05	PDBe_ligand_sites	404
Q92874	PDBe_ligand_sites	404
Q8WWF3	PDBe_ligand_sites	404
Q6PEX7	PDBe_ligand_sites	404
Q13609	PDBe_ligand_sites	200
Q8IXB3	PDBe_ligand_sites	404
Q3YBM2	PDBe_ligand_sites	404
Q86YL7	PDBe_ligand_sites	200
P0DP58	PDBe_ligand_sites	404
Q86UE4	PDBe_ligand_sites	404
Q13571	PDBe_ligand_sites	404
O75951	PDBe_ligand_sites	404
Q6UXG2	PDBe_ligand_sites	404
Q2M385	PDBe_ligand_sites	200
Q9Y2E5	PDBe_ligand_sites	404
A1L453	PDBe_ligand_sites	404
Q8TDS7	PDBe_ligand_sites	200
Q6UW68	PDBe_ligand_sites	404
Q8WZ59	PDBe_ligand_sites	404
Q96KG7	PDBe_ligand_sites	404
A6BM72	PDBe_ligand_sites	404
Q9NZC3	PDBe_ligand_sites	404
Q9NXK6	PDBe_ligand_sites	404
Q8TBR7	PDBe_ligand_sites	404
Q5TCQ9	PDBe_ligand_sites	404
Q1L6U9	PDBe_ligand_sites	404
Q13361	PDBe_ligand_sites	404
Q96S66	PDBe_ligand_sites	404
Q9ULD2	PDBe_ligand_sites	404
Q8N386	PDBe_ligand_sites	404
Q9BYE2	PDBe_ligand_sites	200
Q496H8	PDBe_ligand_sites	404
Q6PP77	PDBe_ligand_sites	404
Q8N3J6	PDBe_ligand_sites	404
Q9BU40	PDBe_ligand_sites	404
Q8WWG1	PDBe_ligand_sites	404
O94856	PDBe_ligand_sites	200
Q8NET5	PDBe_ligand_sites	404
Q9BWL3	PDBe_ligand_sites	404
Q8TDQ1	PDBe_ligand_sites	404
Q5VU65	PDBe_ligand_sites	404
Q9H1Z9	PDBe_ligand_sites	404
Q9NT68	PDBe_ligand_sites	200
Q9P273	PDBe_ligand_sites	404
Q6N022	PDBe_ligand_sites	200
Q8WWZ8	PDBe_ligand_sites	404
Q86UW1	PDBe_ligand_sites	200
Q86UW2	PDBe_ligand_sites	200
Q8IYS5	PDBe_ligand_sites	200
Q8NET1	PDBe_ligand_sites	404
Q7RTZ1	PDBe_ligand_sites	404
Q8WVF1	PDBe_ligand_sites	404
Q6ZWK6	PDBe_ligand_sites	404
Q8WWZ4	PDBe_ligand_sites	404
Q9BQY4	PDBe_ligand_sites	404
Q96LB9	PDBe_ligand_sites	200
Q96LB8	PDBe_ligand_sites	200
P16444	PDBe_ligand_sites	200
Q8TD55	PDBe_ligand_sites	404
Q9BTU6	PDBe_ligand_sites	200
Q6ZUJ8	PDBe_ligand_sites	200
Q9BZM2	PDBe_ligand_sites	404
Q6P1J6	PDBe_ligand_sites	404
Q9NWQ8	PDBe_ligand_sites	404
Q8TEM1	PDBe_ligand_sites	404
Q6UQ28	PDBe_ligand_sites	404
O14626	PDBe_ligand_sites	404
Q15155	PDBe_ligand_sites	404
Q8IZA0	PDBe_ligand_sites	200
Q8N6Q3	PDBe_ligand_sites	200
Q7Z410	PDBe_ligand_sites	404
Q9H7M9	PDBe_ligand_sites	200
P27487	PDBe_ligand_sites	200
P43490	PDBe_ligand_sites	200
P42658	PDBe_ligand_sites	200
Q9NZ42	PDBe_ligand_sites	200
Q6ZVX9	PDBe_ligand_sites	404
Q6TCH4	PDBe_ligand_sites	404
Q8N131	PDBe_ligand_sites	404
P13667	PDBe_ligand_sites	200
Q15084	PDBe_ligand_sites	200
P40879	PDBe_ligand_sites	200
Q9BYD5	PDBe_ligand_sites	404
P21728	PDBe_ligand_sites	200
Q9BSL1	PDBe_ligand_sites	404
Q9HAB3	PDBe_ligand_sites	200
Q9NWF4	PDBe_ligand_sites	404
Q8TCT8	PDBe_ligand_sites	200
P14416	PDBe_ligand_sites	200
Q5T9Z0	PDBe_ligand_sites	404
O14804	PDBe_ligand_sites	404
Q9H1C7	PDBe_ligand_sites	404
P35462	PDBe_ligand_sites	200
Q9BXC1	PDBe_ligand_sites	200
Q6ZRP7	PDBe_ligand_sites	404
P21917	PDBe_ligand_sites	200
Q13145	PDBe_ligand_sites	404
P21918	PDBe_ligand_sites	200
Q14699	PDBe_ligand_sites	404
Q8WZ71	PDBe_ligand_sites	404
Q96S79	PDBe_ligand_sites	404
Q8IUX7	PDBe_ligand_sites	404
Q6ZS82	PDBe_ligand_sites	404
Q99623	PDBe_ligand_sites	404
Q96B86	PDBe_ligand_sites	404
Q9BSG5	PDBe_ligand_sites	404
Q08554	PDBe_ligand_sites	200
Q02487	PDBe_ligand_sites	200
Q14574	PDBe_ligand_sites	404
Q9NR16	PDBe_ligand_sites	404
Q14160	PDBe_ligand_sites	200
Q9UMX5	PDBe_ligand_sites	404
Q969E2	PDBe_ligand_sites	404
Q8TAC9	PDBe_ligand_sites	404
Q7Z5L0	PDBe_ligand_sites	404
O60469	PDBe_ligand_sites	200
Q9BQE4	PDBe_ligand_sites	200
P54107	PDBe_ligand_sites	404
Q9NS98	PDBe_ligand_sites	404
P83110	PDBe_ligand_sites	200
Q86W33	PDBe_ligand_sites	404
Q8TF72	PDBe_ligand_sites	404
Q8TCT6	PDBe_ligand_sites	404
Q9NQ36	PDBe_ligand_sites	404
Q6ICH7	PDBe_ligand_sites	404
Q6XQN6	PDBe_ligand_sites	404
Q6UXG3	PDBe_ligand_sites	404
Q96DA0	PDBe_ligand_sites	200
A6NED2	PDBe_ligand_sites	404
Q6PCB8	PDBe_ligand_sites	404
Q6MZM0	PDBe_ligand_sites	404
Q02413	PDBe_ligand_sites	404
A8MVW0	PDBe_ligand_sites	404
Q5VZ03	PDBe_ligand_sites	404
Q14126	PDBe_ligand_sites	200
Q69YW2	PDBe_ligand_sites	404
P32926	PDBe_ligand_sites	200
Q7Z6L0	PDBe_ligand_sites	404
Q6UWQ5	PDBe_ligand_sites	404
P15924	PDBe_ligand_sites	200
Q96NT5	PDBe_ligand_sites	404
Q96A59	PDBe_ligand_sites	404
A8MQ03	PDBe_ligand_sites	404
Q6IA17	PDBe_ligand_sites	404
Q96DR8	PDBe_ligand_sites	404
Q99075	PDBe_ligand_sites	404
O95807	PDBe_ligand_sites	404
H0Y354	PDBe_ligand_sites	404
Q3KNW5	PDBe_ligand_sites	404
Q9NRD9	PDBe_ligand_sites	200
Q9GZP0	PDBe_ligand_sites	404
Q08AE8	PDBe_ligand_sites	404
Q96MU7	PDBe_ligand_sites	200
Q8TCT7	PDBe_ligand_sites	404
Q7KZF4	PDBe_ligand_sites	200
Q76M96	PDBe_ligand_sites	404
Q9BX79	PDBe_ligand_sites	404
Q8N0Z2	PDBe_ligand_sites	404
Q9BRV3	PDBe_ligand_sites	404
Q9UGT4	PDBe_ligand_sites	404
O60687	PDBe_ligand_sites	404
Q496J9	PDBe_ligand_sites	200
Q8N3D4	PDBe_ligand_sites	404
Q9BX59	PDBe_ligand_sites	200
Q6P9F7	PDBe_ligand_sites	404
Q86SM8	PDBe_ligand_sites	404
Q8TB96	PDBe_ligand_sites	404
Q6PIZ9	PDBe_ligand_sites	404
O75949	PDBe_ligand_sites	404
Q96JA4	PDBe_ligand_sites	404
Q96KC9	PDBe_ligand_sites	404
Q7RTY9	PDBe_ligand_sites	404
Q9BY14	PDBe_ligand_sites	200
Q9UKR8	PDBe_ligand_sites	404
B2RN74	PDBe_ligand_sites	404
Q9UKU6	PDBe_ligand_sites	404
Q9HC07	PDBe_ligand_sites	404
A1L157	PDBe_ligand_sites	404
Q92544	PDBe_ligand_sites	404
Q9BZD7	PDBe_ligand_sites	404
Q9BZD6	PDBe_ligand_sites	404
Q8NEW7	PDBe_ligand_sites	404
Q9UKB5	PDBe_ligand_sites	404
Q6UXN2	PDBe_ligand_sites	404
A8K4G0	PDBe_ligand_sites	404
Q6UWB4	PDBe_ligand_sites	404
Q8NFZ8	PDBe_ligand_sites	404
O14640	PDBe_ligand_sites	200
Q8IX05	PDBe_ligand_sites	404
Q6UXD5	PDBe_ligand_sites	404
Q7RTY8	PDBe_ligand_sites	404
Q765I0	PDBe_ligand_sites	404
Q5T686	PDBe_ligand_sites	404
Q9NP91	PDBe_ligand_sites	200
O60844	PDBe_ligand_sites	200
O75923	PDBe_ligand_sites	200
Q6UXM1	PDBe_ligand_sites	404
Q7RTY0	PDBe_ligand_sites	404
Q96JW4	PDBe_ligand_sites	404
Q96GZ6	PDBe_ligand_sites	404
Q5I7T1	PDBe_ligand_sites	404
Q24JP5	PDBe_ligand_sites	404
Q92614	PDBe_ligand_sites	404
P60606	PDBe_ligand_sites	404
P0C2S0	PDBe_ligand_sites	404
Q4LDR2	PDBe_ligand_sites	404
O00559	PDBe_ligand_sites	404
Q5JQS5	PDBe_ligand_sites	404
Q8NH04	PDBe_ligand_sites	404
Q8NH02	PDBe_ligand_sites	404
Q8NG76	PDBe_ligand_sites	404
Q8NGX1	PDBe_ligand_sites	404
Q8NGX2	PDBe_ligand_sites	404
Q6IF82	PDBe_ligand_sites	404
A6NMZ5	PDBe_ligand_sites	404
A6NHA9	PDBe_ligand_sites	404
P32249	PDBe_ligand_sites	200
A6NHG9	PDBe_ligand_sites	404
A6NDH6	PDBe_ligand_sites	404
A6NET4	PDBe_ligand_sites	404
A6NMS3	PDBe_ligand_sites	404
A6NF89	PDBe_ligand_sites	404
A6NJZ3	PDBe_ligand_sites	404
A6NDL8	PDBe_ligand_sites	404
A6NIJ9	PDBe_ligand_sites	404
A6NCV1	PDBe_ligand_sites	404
A6NL08	PDBe_ligand_sites	404
A6NM76	PDBe_ligand_sites	404
Q86UW8	PDBe_ligand_sites	404
Q6PRD1	PDBe_ligand_sites	404
P60827	PDBe_ligand_sites	404
Q6UWY2	PDBe_ligand_sites	200
Q9H1V8	PDBe_ligand_sites	404
Q4G0N8	PDBe_ligand_sites	200
A6NEK1	PDBe_ligand_sites	404
Q2I0M4	PDBe_ligand_sites	200
Q86Z23	PDBe_ligand_sites	404
Q5VZ72	PDBe_ligand_sites	404
Q5VTT2	PDBe_ligand_sites	404
Q6UWK7	PDBe_ligand_sites	404
Q9NQA5	PDBe_ligand_sites	404
P42892	PDBe_ligand_sites	200
O95672	PDBe_ligand_sites	404
O94769	PDBe_ligand_sites	404
Q92838	PDBe_ligand_sites	404
P21453	PDBe_ligand_sites	200
Q5VZQ5	PDBe_ligand_sites	404
A0PK05	PDBe_ligand_sites	404
Q92633	PDBe_ligand_sites	200
Q2TAP0	PDBe_ligand_sites	404
Q99500	PDBe_ligand_sites	200
Q6IWH7	PDBe_ligand_sites	404
Q9HBW0	PDBe_ligand_sites	200
O95136	PDBe_ligand_sites	200
