hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	source	evidence_tier	cellphonedb_denominator_member	therasabdab_denominator_member	antibody_evidence	extracellular
HGNC:5295	HTR2C	P28335	ENSG00000147246	3358	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:5300	HTR5A	P47898	ENSG00000157219	3361	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:5301	HTR6	P50406	ENSG00000158748	3362	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:5302	HTR7	P34969	ENSG00000148680	3363	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6026	CXCR1	P25024	ENSG00000163464	3577	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6027	CXCR2	P25025	ENSG00000180871	3579	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6585	LHCGR	P22888	ENSG00000138039	3973	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6713	LTB4R	Q15722	ENSG00000213903	1241	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6929	MC1R	Q01726	ENSG00000258839	4157	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6930	MC2R	Q01718	ENSG00000185231	4158	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6931	MC3R	P41968	ENSG00000124089	4159	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6932	MC4R	P32245	ENSG00000166603	4160	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:6933	MC5R	P33032	ENSG00000176136	4161	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:7463	MTNR1A	P48039	ENSG00000168412	4543	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:7464	MTNR1B	P49286	ENSG00000134640	4544	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:7843	NMBR	P28336	ENSG00000135577	4829	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:7956	NPY1R	P25929	ENSG00000164128	4886	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:7957	NPY2R	P49146	ENSG00000185149	4887	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8039	NTSR1	P30989	ENSG00000101188	4923	GPCRdb: experimental contacts	mapped	1	0	0	1
HGNC:8153	OPRD1	P41143	ENSG00000116329	4985	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8154	OPRK1	P41145	ENSG00000082556	4986	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8155	OPRL1	P41146	ENSG00000125510	4987	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8156	OPRM1	P35372	ENSG00000112038	4988	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8529	OXTR	P30559	ENSG00000180914	5021	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:8539	P2RY1	P47900	ENSG00000169860	5028	GPCRdb: experimental contacts	mapped	0	0	0	0
HGNC:897	AVPR2	P30518	ENSG00000126895	554	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9329	NPY4R	P50391	ENSG00000204174	5540	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9582	PTAFR	P25105	ENSG00000169403	5724	GPCRdb: experimental contacts	mapped	0	0	0	0
HGNC:9594	PTGER2	P43116	ENSG00000125384	5732	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9595	PTGER3	P43115	ENSG00000050628	5733	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9596	PTGER4	P35408	ENSG00000171522	5734	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9600	PTGFR	P43088	ENSG00000122420	5737	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9602	PTGIR	P43119	ENSG00000160013	5739	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9608	PTH1R	Q03431	ENSG00000160801	5745	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9609	PTH2R	P49190	ENSG00000144407	5746	GPCRdb: experimental contacts	mapped	1	0	0	0
HGNC:9936	OPN1LW	P04000	ENSG00000102076	5956	GPCRdb: experimental contacts	mapped	0	0	0	0
HGNC:100	ASIC1	P78348	ENSG00000110881	41	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10006	RHAG	Q02094	ENSG00000112077	6005	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10008	RHCE	P18577	ENSG00000188672	6006	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10012	RHO	P08100	ENSG00000163914	6010	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10019	RIPK1	Q13546	ENSG00000137275	8737	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10057	RNF13	O43567	ENSG00000082996	11342	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1012	OPN1SW	P03999	ENSG00000128617	611	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10249	ROBO1	Q9Y6N7	ENSG00000169855	6091	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:10254	ROM1	Q03395	ENSG00000149489	6094	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10274	RP2	O75695	ENSG00000102218	6102	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1029	BDKRB1	P46663	ENSG00000100739	623	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:103	CNNM2	Q9H8M5	ENSG00000148842	54805	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1030	BDKRB2	P30411	ENSG00000168398	624	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:10331	RPL29	P47914	ENSG00000162244	6159	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1037	CFB	P00751	ENSG00000243649	629	PDB/PDBe: expanded protein interfaces	mapped	0	1	0	0
HGNC:10371	RPLP0	P05388	ENSG00000089157	6175	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10377	RPLP2	P05387	ENSG00000177600	6181	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10381	RPN1	P04843	ENSG00000163902	6184	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:104	CNNM3	Q8NE01	ENSG00000168763	26505	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10420	RPS3	P23396	ENSG00000149273	6188	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10469	RTN3	O95197	ENSG00000133318	10313	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10487	S100A10	P60903	ENSG00000197747	6281	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10490	S100A13	Q99584	ENSG00000189171	6284	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10494	S100A4	P26447	ENSG00000196154	6275	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10496	S100A6	P06703	ENSG00000197956	6277	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10498	S100A8	P05109	ENSG00000143546	6279	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10499	S100A9	P06702	ENSG00000163220	6280	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10500	S100B	P04271	ENSG00000160307	6285	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10504	S100P	P25815	ENSG00000163993	6286	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10582	SCN10A	Q9Y5Y9	ENSG00000185313	6336	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10585	SCN1A	P35498	ENSG00000144285	6323	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10586	SCN1B	Q07699	ENSG00000105711	6324	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10588	SCN2A	Q99250	ENSG00000136531	6326	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10589	SCN2B	O60939	ENSG00000149575	6327	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10590	SCN3A	Q9NY46	ENSG00000153253	6328	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10591	SCN4A	P35499	ENSG00000007314	6329	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10592	SCN4B	Q8IWT1	ENSG00000177098	6330	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10593	SCN5A	Q14524	ENSG00000183873	6331	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10594	SCN7A	Q01118	ENSG00000136546	6332	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10596	SCN8A	Q9UQD0	ENSG00000196876	6334	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10597	SCN9A	Q15858	ENSG00000169432	6335	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10599	SCNN1A	P37088	ENSG00000111319	6337	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10600	SCNN1B	P51168	ENSG00000168447	6338	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10601	SCNN1D	P51172	ENSG00000162572	6339	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10602	SCNN1G	P51170	ENSG00000166828	6340	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10608	SCTR	P47872	ENSG00000080293	6344	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:10620	CCL21	O00585	ENSG00000137077	6366	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10632	CCL5	P13501	ENSG00000271503	6352	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10647	CX3CL1	P78423	ENSG00000006210	6376	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:10648	AIMP1	Q12904	ENSG00000164022	9255	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10658	SDC1	P18827	ENSG00000115884	6382	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:10661	SDC4	P31431	ENSG00000124145	6385	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10672	CXCL12	P48061	ENSG00000107562	6387	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10707	SECTM1	Q8WVN6	ENSG00000141574	6398	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:10720	SELL	P14151	ENSG00000188404	6402	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:10721	SELP	P16109	ENSG00000174175	6403	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:10722	SELPLG	Q14242	ENSG00000110876	6404	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:10731	SEMA4C	Q9C0C4	ENSG00000168758	54910	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10732	SEMA4D	Q92854	ENSG00000187764	10507	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:10738	SEMA6A	Q9H2E6	ENSG00000092421	57556	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:10741	SEMA7A	O75326	ENSG00000138623	8482	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:1076	BMPR1A	P36894	ENSG00000107779	657	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:1077	BMPR1B	O00238	ENSG00000138696	658	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1078	BMPR2	Q13873	ENSG00000204217	659	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:108	ACHE	P22303	ENSG00000087085	43	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:10880	PMEL	P40967	ENSG00000185664	6490	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10903	SLAMF1	Q13291	ENSG00000117090	6504	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10905	SLC10A1	Q14973	ENSG00000100652	6554	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10908	SLC11A2	P49281	ENSG00000110911	4891	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10909	SLC40A1	Q9NP59	ENSG00000138449	30061	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10912	SLC12A3	P55017	ENSG00000070915	6559	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10921	SLC15A2	Q16348	ENSG00000163406	6565	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10922	SLC16A1	P53985	ENSG00000155380	6566	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10928	SLC16A7	O60669	ENSG00000118596	9194	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10941	SLC1A3	P43003	ENSG00000079215	6507	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:10943	SLC1A5	Q15758	ENSG00000105281	6510	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	0
HGNC:10955	SLCO2A1	Q92959	ENSG00000174640	6578	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11025	SLC3A1	Q07837	ENSG00000138079	6519	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11026	SLC3A2	P08195	ENSG00000168003	6520	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11027	SLC4A1	P02730	ENSG00000004939	6521	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11028	SLC4A2	P04920	ENSG00000164889	6522	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11029	SLC4A3	P48751	ENSG00000114923	6508	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11036	SLC5A1	P13866	ENSG00000100170	6523	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11037	SLC5A2	P31639	ENSG00000140675	6524	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11050	SLC6A4	P31645	ENSG00000108576	6532	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11056	SLC6A9	P48067	ENSG00000196517	6536	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11058	SLC7A10	Q9NS82	ENSG00000130876	56301	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11059	SLC7A11	Q9UPY5	ENSG00000151012	23657	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11063	SLC7A5	Q01650	ENSG00000103257	8140	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11064	SLC7A6	Q92536	ENSG00000103064	9057	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11065	SLC7A7	Q9UM01	ENSG00000155465	9056	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11066	SLC7A8	Q9UHI5	ENSG00000092068	23428	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11067	SLC7A9	P82251	ENSG00000021488	11136	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11071	SLC9A1	P19634	ENSG00000090020	6548	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11073	SLC9A3	P48764	ENSG00000066230	6550	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11075	NHERF1	O14745	ENSG00000109062	9368	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11076	NHERF2	Q15599	ENSG00000065054	9351	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11086	SLIT2	O94813	ENSG00000145147	9353	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11119	SMO	Q99835	ENSG00000128602	6608	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:1113	BRS3	P32247	ENSG00000102239	680	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11132	SNAP25	P60880	ENSG00000132639	6616	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11138	SNCA	P37840	ENSG00000145335	6622	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1116	BSG	P35613	ENSG00000172270	682	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11185	SORL1	Q92673	ENSG00000137642	6653	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11186	SORT1	Q99523	ENSG00000134243	6272	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:1119	BST2	Q10589	ENSG00000130303	684	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:1121	BTC	P35070	ENSG00000174808	685	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11226	SPG11	Q96JI7	ENSG00000104133	80208	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11245	SPINK2	P20155	ENSG00000128040	6691	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11246	SPINT1	O43278	ENSG00000166145	6692	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11247	SPINT2	O43291	ENSG00000167642	10653	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11283	SRC	P12931	ENSG00000197122	6714	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11313	RO60	P10155	ENSG00000116747	6738	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11323	SSR1	P43307	ENSG00000124783	6745	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11330	SSTR1	P30872	ENSG00000139874	6751	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11331	SSTR2	P30874	ENSG00000180616	6752	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	0
HGNC:11332	SSTR3	P32745	ENSG00000278195	6753	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11333	SSTR4	P31391	ENSG00000132671	6754	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11334	SSTR5	P35346	ENSG00000162009	6755	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11345	RECK	O95980	ENSG00000122707	8434	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11346	IL24	Q13007	ENSG00000162892	11009	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1136	BTN2A1	Q7KYR7	ENSG00000112763	11120	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:1138	BTN3A1	O00481	ENSG00000026950	11119	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11386	STIM1	Q13586	ENSG00000167323	6786	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11387	STIP1	P31948	ENSG00000168439	10963	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1139	BTN3A2	P78410	ENSG00000186470	11118	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11393	AURKA	O14965	ENSG00000087586	6790	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:1140	BTN3A3	O00478	ENSG00000111801	10384	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:1143	BTNL3	Q6UXE8	ENSG00000168903	10917	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11491	SYK	P43405	ENSG00000165025	6850	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11526	TACR1	P25103	ENSG00000115353	6869	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11527	TACR2	P21452	ENSG00000075073	6865	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11528	TACR3	P29371	ENSG00000169836	6870	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11608	TBXA2R	P21731	ENSG00000006638	6915	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11724	TEK	Q02763	ENSG00000120156	7010	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11740	TF	P02787	ENSG00000091513	7018	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11760	TFPI	P10646	ENSG00000003436	7035	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11761	TFPI2	P48307	ENSG00000105825	7980	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11763	TFRC	P02786	ENSG00000072274	7037	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11765	TGFA	P01135	ENSG00000163235	7039	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11766	TGFB1	P01137	ENSG00000105329	7040	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11769	TGFB3	P10600	ENSG00000119699	7043	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11772	TGFBR1	P36897	ENSG00000106799	7046	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11773	TGFBR2	P37173	ENSG00000163513	7048	PDB/PDBe: expanded protein interfaces	mapped	0	1	0	1
HGNC:11774	TGFBR3	Q03167	ENSG00000069702	7049	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11778	TGM2	P21980	ENSG00000198959	7052	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	0
HGNC:11784	THBD	P07204	ENSG00000178726	7056	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11785	THBS1	P07996	ENSG00000137801	7057	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11820	TIMP1	P01033	ENSG00000102265	7076	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11821	TIMP2	P16035	ENSG00000035862	7077	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11822	TIMP3	P35625	ENSG00000100234	7078	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11827	TJP1	Q07157	ENSG00000104067	7082	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11845	TLN1	Q9Y490	ENSG00000137076	7094	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11847	TLR1	Q15399	ENSG00000174125	7096	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11848	TLR2	O60603	ENSG00000137462	7097	PDB/PDBe: expanded protein interfaces	mapped	0	1	0	1
HGNC:11849	TLR3	O15455	ENSG00000164342	7098	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11850	TLR4	O00206	ENSG00000136869	7099	PDB/PDBe: expanded protein interfaces	mapped	0	1	0	1
HGNC:11876	TMPRSS2	O15393	ENSG00000184012	7113	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	1
HGNC:11891	CLEC3B	P05452	ENSG00000163815	7123	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11892	TNF	P01375	ENSG00000232810	7124	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11904	TNFRSF10A	O00220	ENSG00000104689	8797	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11905	TNFRSF10B	O14763	ENSG00000120889	8795	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11908	TNFRSF11A	Q9Y6Q6	ENSG00000141655	8792	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11912	TNFRSF14	Q92956	ENSG00000157873	8764	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11913	TNFRSF17	Q02223	ENSG00000048462	608	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11914	TNFRSF18	Q9Y5U5	ENSG00000186891	8784	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11916	TNFRSF1A	P19438	ENSG00000067182	7132	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11917	TNFRSF1B	P20333	ENSG00000028137	7133	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11918	TNFRSF4	P43489	ENSG00000186827	7293	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11919	CD40	P25942	ENSG00000101017	958	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11920	FAS	P25445	ENSG00000026103	355	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
HGNC:11921	TNFRSF6B	O95407	ENSG00000243509	8771	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:11922	CD27	P26842	ENSG00000139193	939	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11923	TNFRSF8	P28908	ENSG00000120949	943	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	0
HGNC:11924	TNFRSF9	Q07011	ENSG00000049249	3604	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11925	TNFSF10	P50591	ENSG00000121858	8743	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11926	TNFSF11	O14788	ENSG00000120659	8600	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11929	TNFSF13B	Q9Y275	ENSG00000102524	10673	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11930	TNFSF14	O43557	ENSG00000125735	8740	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11931	TNFSF15	O95150	ENSG00000181634	9966	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11932	TNFSF18	Q9UNG2	ENSG00000120337	8995	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11934	TNFSF4	P23510	ENSG00000117586	7292	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11935	CD40LG	P29965	ENSG00000102245	959	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11936	FASLG	P48023	ENSG00000117560	356	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:11937	CD70	P32970	ENSG00000125726	970	PDB/PDBe: expanded protein interfaces	mapped	1	1	0	1
HGNC:11939	TNFSF9	P41273	ENSG00000125657	8744	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	1
HGNC:12004	TPBG	Q13641	ENSG00000146242	7162	PDB/PDBe: expanded protein interfaces	mapped	0	1	0	1
HGNC:12022	TPT1	P13693	ENSG00000133112	7178	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:12027	TRA	P0DSE1		6955	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:12028	HSP90B1	P14625	ENSG00000166598	7184	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:12155	TRB	P0DSE2		6957	PDB/PDBe: expanded protein interfaces	mapped	0	0	0	0
HGNC:12299	TRHR	P34981	ENSG00000174417	7201	PDB/PDBe: expanded protein interfaces	mapped	1	0	0	0
